profile_id,source_section,raw_keyword,context_text
1b491565-a021-477c-9595-d1043ef5a2a3,publications,Accelerated sequential bilateral theta-burst stimulation in major depression: an open trial,Accelerated sequential bilateral theta-burst stimulation in major depression: an open trial
1b491565-a021-477c-9595-d1043ef5a2a3,publications,Scoping review: barriers to primary care access experienced by immigrants and refugees in English-speaking countries,Scoping review: barriers to primary care access experienced by immigrants and refugees in English-speaking countries
1b491565-a021-477c-9595-d1043ef5a2a3,experience,"Calgary, Alberta, Canada",Undergraduate Student Researcher
1b491565-a021-477c-9595-d1043ef5a2a3,experience,"Calgary, Alberta, Canada",Advisor
71042bfc-1644-4fbe-9794-77144ab6423e,experience,"Calgary, Alberta, Canada",Ambassador
71042bfc-1644-4fbe-9794-77144ab6423e,experience,"Calgary, Alberta, Canada",Undergraduate Student Researcher
fb12dac6-f094-4555-a930-e99f428db3b3,experience,Greater Calgary Metropolitan Area,Student Researcher
fb12dac6-f094-4555-a930-e99f428db3b3,experience,Greater Ottawa Metropolitan Area,Piano Instructor
fb12dac6-f094-4555-a930-e99f428db3b3,experience,Greater Ottawa Metropolitan Area,Summer Intern
9285644a-db7a-4a16-8477-7b9e595e3894,experience,Supported by the NSERC Undergraduate Student Research Award,Undergraduate Summer Research and Honours Thesis Student
9285644a-db7a-4a16-8477-7b9e595e3894,experience,Supported by the Program for Undergraduate Research Experience (PURE) Award,Dance Educator and Choreographer
9285644a-db7a-4a16-8477-7b9e595e3894,experience,Venue Services Attendant,Undergraduate Research Student
3e4c18fc-b7cb-486a-9d04-6a469268083e,experience,Why am I seeing this ad?,Student Researcher at the Syed Laboratory
